"filename", "language", "PHP", "XML", "JavaScript", "JSON", "CSS", "Markdown", "HTML", "C++", "C", "CSV", "SCSS", "Perl", "YAML", "Properties", "Less", "Shell Script", "Log", "comment", "blank", "total"
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\feedback\feedbackFormApi.js", "JavaScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\Auth\AuthWrapper.js", "JavaScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\Auth\LoginBlock.js", "JavaScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\Auth\useAuth.js", "JavaScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\Common\GutenbergWrapper.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\Common\LoadingBlock.js", "JavaScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\Common\SprocketIcon.js", "JavaScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 43
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\FormBlock\FormBlockEdit\FormBlockEdit.js", "JavaScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\FormBlock\FormBlockEdit\FormSelect.js", "JavaScript", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\FormBlock\FormBlockEdit\PreviewForm.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\FormBlock\FormBlockEdit\index.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\FormBlock\FormBlockEdit\useForm.js", "JavaScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\FormBlock\FormBlockEdit\useFormsScript.js", "JavaScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\FormBlock\FormBlockSave.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\FormBlock\registerFormBlock.js", "JavaScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\UIComponents\UIButton.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\UIComponents\UIContainer.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\UIComponents\UIOverlay.js", "JavaScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\UIComponents\UISelect.js", "JavaScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 59
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\UIComponents\UISpacer.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\UIComponents\UISpinner.js", "JavaScript", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 78
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\gutenberg\UIComponents\colors.js", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\iframe\iframe.js", "JavaScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\lib\Interframe.js", "JavaScript", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 108
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\lib\Raven.js", "JavaScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\navigation.js", "JavaScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 89
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\properties\propertiesApi.js", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\utils\appUtils.js", "JavaScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\utils\backgroundAppUtils.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 34
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\utils\loginThroughPopup.js", "JavaScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\utils\popup.js", "JavaScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 31
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\utils\portalInfo.js", "JavaScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"d:\Downloads\public_html\wp-content\plugins\leadin\js\src\utils\queryParams.js", "JavaScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 44
"d:\Downloads\public_html\wp-content\plugins\leadin\js\webpack.config.js", "JavaScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 47
"d:\Downloads\public_html\wp-content\plugins\leadin\leadin.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 70
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\api\class-apigenerator.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 18
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\api\class-apimiddlewares.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 31
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\api\class-disconnectapi.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 31
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\api\class-registrationapi.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 40
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\api\class-skipconnectapi.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 36
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\class-adminconstants.php", "PHP", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 75
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\class-adminfilters.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 49
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\class-connection.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 81
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\class-deactivationform.php", "PHP", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 110
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\class-gutenberg.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 53
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\class-leadinadmin.php", "PHP", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 20, 158
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\class-links.php", "PHP", 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 42, 317
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\class-menuconstants.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 20
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\class-noticemanager.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 54
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\class-pluginactionsmanager.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 56
"d:\Downloads\public_html\wp-content\plugins\leadin\src\admin\utils\class-deviceid.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 21
"d:\Downloads\public_html\wp-content\plugins\leadin\src\class-assetsmanager.php", "PHP", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 109
"d:\Downloads\public_html\wp-content\plugins\leadin\src\class-leadin.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 23
"d:\Downloads\public_html\wp-content\plugins\leadin\src\class-leadinfilters.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 51
"d:\Downloads\public_html\wp-content\plugins\leadin\src\class-leadinoptions.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 13, 73
"d:\Downloads\public_html\wp-content\plugins\leadin\src\class-pagehooks.php", "PHP", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 16, 212
"d:\Downloads\public_html\wp-content\plugins\leadin\src\utils\class-requestutils.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 47
"d:\Downloads\public_html\wp-content\plugins\leadin\src\utils\class-versions.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 53
"d:\Downloads\public_html\wp-content\plugins\leadin\src\wp\class-filesystem.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 5, 42
"d:\Downloads\public_html\wp-content\plugins\leadin\src\wp\class-page.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 34
"d:\Downloads\public_html\wp-content\plugins\leadin\src\wp\class-user.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 39
"d:\Downloads\public_html\wp-content\plugins\leadin\src\wp\class-website.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 16
"d:\Downloads\public_html\wp-content\plugins\leadin\tests\admin\test-class-leadinoptions.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 32
"d:\Downloads\public_html\wp-content\plugins\leadin\tests\admin\test-class-links.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 21
"d:\Downloads\public_html\wp-content\plugins\leadin\tests\bootstrap.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 32
"d:\Downloads\public_html\wp-content\plugins\leadin\vendor\autoload.php", "PHP", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 8
"d:\Downloads\public_html\wp-content\plugins\leadin\vendor\composer\ClassLoader.php", "PHP", 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 45, 446
"d:\Downloads\public_html\wp-content\plugins\leadin\vendor\composer\InstalledVersions.php", "PHP", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 220
"d:\Downloads\public_html\wp-content\plugins\leadin\vendor\composer\autoload_classmap.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 38
"d:\Downloads\public_html\wp-content\plugins\leadin\vendor\composer\autoload_namespaces.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 10
"d:\Downloads\public_html\wp-content\plugins\leadin\vendor\composer\autoload_psr4.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 10
"d:\Downloads\public_html\wp-content\plugins\leadin\vendor\composer\autoload_real.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 56
"d:\Downloads\public_html\wp-content\plugins\leadin\vendor\composer\autoload_static.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 48
"d:\Downloads\public_html\wp-content\plugins\leadin\vendor\composer\installed.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\Downloads\public_html\wp-content\plugins\leadin\vendor\composer\installed.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"d:\Downloads\public_html\wp-content\plugins\loco-translate\lib\compiled\README.md", "Markdown", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"d:\Downloads\public_html\wp-content\plugins\loco-translate\lib\compiled\gettext.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 49
"d:\Downloads\public_html\wp-content\plugins\loco-translate\lib\compiled\locales.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 6
"d:\Downloads\public_html\wp-content\plugins\loco-translate\lib\compiled\phpunit.php", "PHP", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 7
"d:\Downloads\public_html\wp-content\plugins\loco-translate\lib\data\languages.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 6
"d:\Downloads\public_html\wp-content\plugins\loco-translate\lib\data\locales.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 6
"d:\Downloads\public_html\wp-content\plugins\loco-translate\lib\data\plurals.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 6
"d:\Downloads\public_html\wp-content\plugins\loco-translate\lib\data\regions.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 6
"d:\Downloads\public_html\wp-content\plugins\loco-translate\loco.php", "PHP", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 33, 217
"d:\Downloads\public_html\wp-content\plugins\loco-translate\loco.xml", "XML", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\admin.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\bundle.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\config.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\editor.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\fileinfo.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\locale.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\podiff.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\poinit.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\poview.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\skins\blue.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\skins\coffee.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\skins\ectoplasm.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\skins\light.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\skins\midnight.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\skins\modern.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\skins\ocean.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\css\skins\sunrise.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\font\loco.svg", "XML", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\admin.js", "JavaScript", 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\config.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\debug.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\delete.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\editor.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\move.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\podiff.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\poinit.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\potinit.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\poview.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\setup.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\pub\js\min\upload.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\Locale.php", "PHP", 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 62, 492
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\DebugController.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 16, 79
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\ErrorController.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 43
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\Navigation.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 15, 72
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\RedirectController.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 35
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\RootController.php", "PHP", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 90
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\bundle\BaseController.php", "PHP", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 25, 162
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\bundle\ConfController.php", "PHP", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 21, 145
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\bundle\DebugController.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 52
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\bundle\LocaleController.php", "PHP", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 22, 163
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\bundle\SetupController.php", "PHP", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 28, 193
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\bundle\ViewController.php", "PHP", 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 38, 343
"d:\Downloads\public_html\wp-content\plugins\loco-translate\src\admin\config\ApisController.php", "PHP", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 72
